-8.88E-03	-223.136346
-8.75E-03	-228.983226
-8.63E-03	-234.944715
-8.50E-03	-240.989189
-8.38E-03	-247.115124
-8.25E-03	-253.320915
-8.13E-03	-259.604826
-8.00E-03	-265.965013
-7.88E-03	-272.39952
-7.75E-03	-278.906264
-7.63E-03	-285.48307
-7.50E-03	-292.127613
-7.38E-03	-298.837493
-7.25E-03	-305.610148
-7.13E-03	-312.442953
-7.00E-03	-319.333108
-6.88E-03	-326.277764
-6.75E-03	-333.273887
-6.63E-03	-340.318406
-6.50E-03	-347.408055
-6.38E-03	-354.539546
-6.25E-03	-361.709386
-6.13E-03	-368.914077
-6.00E-03	-376.149902
-5.88E-03	-383.413158
-5.75E-03	-390.699917
-5.63E-03	-398.006278
-5.50E-03	-405.328106
-5.38E-03	-412.661314
-5.25E-03	-420.001569
-5.13E-03	-427.344612
-5.00E-03	-434.685923
-4.88E-03	-442.021079
-4.75E-03	-449.345385
-4.63E-03	-456.654274
-4.50E-03	-463.942883
-4.38E-03	-471.206519
-4.25E-03	-478.440164
-4.13E-03	-485.639017
-4.00E-03	-492.797919
